"0.000271626	2.87939	"
"0.000577192	3.01102	"
"0.000882758	3.15182	"
"0.00118832	3.30267	"
"0.00149389	3.46455	"
"0.00179945	3.63853	"
"0.00210502	3.82586	"
"0.00241059	4.02792	"
"0.00271615	4.24629	"
"0.00302172	4.48273	"
"0.00332728	4.7393	"
"0.00363285	5.0183	"
"0.00393841	5.32242	"
"0.00424398	5.65469	"
"0.00454954	6.01867	"
"0.00485511	6.41846	"
"0.00516068	6.85883	"
"0.00546624	7.34536	"
"0.00577181	7.8846	"
"0.00607737	8.48425	"
"0.00638294	9.15348	"
"0.0066885	9.90313	"
"0.00699407	10.7462	"
"0.00729963	11.6983	"
"0.0076052	12.7783	"
"0.00791077	14.0088	"
"0.00821633	15.4175	"
"0.0085219	17.038	"
"0.00882746	18.9113	"
"0.00913303	21.087	"
"0.00943859	23.6249	"
"0.00974416	26.5959	"
"0.0100497	30.0821	"
"0.0103553	34.1738	"
"0.0106609	38.9615	"
"0.0109664	44.5198	"
"0.011272	50.8786	"
"0.0115776	57.9827	"
"0.0118831	65.6478	"
"0.0121887	73.5364	"
"0.0124942	81.1805	"
"0.0127998	88.0569	"
"0.0131054	93.6793	"
"0.0134109	97.66	"
"0.0137165	99.7316	"
"0.0140221	99.7558	"
"0.0143276	97.731	"
"0.0146332	93.7924	"
"0.0149388	88.2045	"
"0.0152443	81.3522	"
"0.0155499	73.72	"
"0.0158555	65.8314	"
"0.016161	58.1566	"
"0.0164666	51.0367	"
"0.0167722	44.6594	"
"0.0170777	39.0825	"
"0.0173833	34.2775	"
"0.0176889	30.1706	"
"0.0179944	26.6712	"
"0.0183	23.6891	"
"0.0186056	21.142	"
"0.0189111	18.9586	"
"0.0192167	17.0788	"
"0.0195223	15.4528	"
"0.0198278	14.0396	"
"0.0201334	12.8052	"
"0.020439	11.7221	"
"0.0207445	10.7672	"
"0.0210501	9.92175	"
"0.0213557	9.17007	"
"0.0216612	8.4991	"
"0.0219668	7.89792	"
"0.0222723	7.35737	"
"0.0225779	6.86969	"
"0.0228835	6.42831	"
"0.023189	6.02763	"
"0.0234946	5.66286	"
"0.0238002	5.32988	"
"0.0241057	5.02515	"
"0.0244113	4.74559	"
"0.0247169	4.48853	"
"0.0250224	4.25164	"
"0.025328	4.03287	"
"0.0256336	3.83045	"
"0.0259391	3.6428	"
"0.0262447	3.46851	"
"0.0265503	3.30637	"
"0.0268558	3.15527	"
"0.0271614	3.01424	"
"0.027467	2.88241	"
"0.0277725	2.75901	"
"0.0280781	2.64332	"
"0.0283837	2.53473	"
"0.0286892	2.43267	"
"0.0289948	2.33663	"
"0.0293004	2.24614	"
"0.0296059	2.16079	"
"0.0299115	2.0802	"
"0.0302171	2.00402	"
"0.0305226	1.93193	"
"0.0308282	1.86365	"
"0.0311337	1.79892	"
"0.0314393	1.7375	"
"0.0317449	1.67916	"
"0.0320504	1.6237	"
"0.032356	1.57094	"
"0.0326616	1.5207	"
"0.0329671	1.47284	"
"0.0332727	1.42718	"
"0.0335783	1.38362	"
"0.0338838	1.34202	"
"0.0341894	1.30226	"
"0.034495	1.26424	"
"0.0348005	1.22786	"
"0.0351061	1.19302	"
"0.0354117	1.15965	"
"0.0357172	1.12765	"
"0.0360228	1.09696	"
"0.0363284	1.0675	"
"0.0366339	1.03921	"
"0.0369395	1.01204	"
"0.0372451	0.985907	"
"0.0375506	0.960778	"
"0.0378562	0.936595	"
"0.0381618	0.913313	"
"0.0384673	0.890889	"
"0.0387729	0.869281	"
"0.0390785	0.848446	"
"0.039384	0.828354	"
"0.0396896	0.808967	"
"0.0399951	0.790252	"
"0.0403007	0.772177	"
"0.0406063	0.754717	"
"0.0409118	0.737842	"
"0.0412174	0.721526	"
"0.041523	0.705747	"
"0.0418285	0.690479	"
"0.0421341	0.6757	"
"0.0424397	0.661392	"
"0.0427452	0.647533	"
"0.0430508	0.634105	"
"0.0433564	0.621091	"
"0.0436619	0.608475	"
"0.0439675	0.596237	"
"0.0442731	0.584367	"
"0.0445786	0.572846	"
"0.0448842	0.561666	"
"0.0451898	0.550807	"
"0.0454953	0.540262	"
"0.0458009	0.530016	"
"0.0461065	0.520061	"
"0.046412	0.510381	"
"0.0467176	0.500973	"
"0.0470232	0.49182	"
"0.0473287	0.482918	"
"0.0476343	0.474254	"
"0.0479399	0.465821	"
"0.0482454	0.457613	"
"0.048551	0.449619	"
"0.0488566	0.441834	"
"0.0491621	0.434249	"
"0.0494677	0.426859	"
"0.0497732	0.419655	"
"0.0500788	0.412634	"
"0.0503844	0.405786	"
"0.0506899	0.39911	"
"0.0509955	0.392594	"
"0.0513011	0.38624	"
"0.0516066	0.380038	"
"0.0519122	0.373985	"
"0.0522178	0.368074	"
"0.0525233	0.362306	"
"0.0528289	0.35667	"
"0.0531345	0.351166	"
"0.05344	0.345787	"
"0.0537456	0.340534	"
"0.0540512	0.335399	"
"0.0543567	0.330379	"
"0.0546623	0.325471	"
"0.0549679	0.320673	"
"0.0552734	0.315978	"
"0.055579	0.31139	"
"0.0558846	0.306898	"
"0.0561901	0.302504	"
"0.0564957	0.298205	"
"0.0568013	0.293997	"
"0.0571068	0.289876	"
"0.0574124	0.285844	"
"0.057718	0.281894	"
"0.0580235	0.278026	"
"0.0583291	0.274237	"
"0.0586346	0.270527	"
"0.0589402	0.26689	"
"0.0592458	0.263328	"
"0.0595513	0.259838	"
"0.0598569	0.256415	"
"0.0601625	0.25306	"
"0.060468	0.249772	"
"0.0607736	0.246547	"
"0.0610792	0.243385	"
"0.0613847	0.240282	"
"0.0616903	0.23724	"
"0.0619959	0.234256	"
"0.0623014	0.231327	"
"0.062607	0.228454	"
"0.0629126	0.225635	"
"0.0632181	0.222866	"
"0.0635237	0.220151	"
"0.0638293	0.217482	"
"0.0641348	0.214864	"
"0.0644404	0.212294	"
"0.064746	0.20977	"
"0.0650515	0.207289	"
"0.0653571	0.204854	"
"0.0656627	0.202462	"
"0.0659682	0.200111	"
"0.0662738	0.197801	"
"0.0665794	0.195532	"
"0.0668849	0.193302	"
"0.0671905	0.19111	"
"0.0674961	0.188954	"
"0.0678016	0.186837	"
"0.0681072	0.184756	"
"0.0684127	0.182709	"
"0.0687183	0.180695	"
"0.0690239	0.178715	"
"0.0693294	0.176769	"
"0.069635	0.174854	"
"0.0699406	0.172971	"
"0.0702461	0.171119	"
"0.0705517	0.169295	"
"0.0708573	0.167501	"
"0.0711628	0.165735	"
"0.0714684	0.163999	"
"0.071774	0.162291	"
"0.0720795	0.160607	"
"0.0723851	0.158953	"
"0.0726907	0.157322	"
"0.0729962	0.155718	"
"0.0733018	0.154138	"
"0.0736074	0.152582	"
"0.0739129	0.15105	"
"0.0742185	0.149542	"
"0.0745241	0.148056	"
"0.0748296	0.146592	"
"0.0751352	0.145151	"
"0.0754408	0.14373	"
"0.0757463	0.142333	"
"0.0760519	0.140955	"
"0.0763575	0.139597	"
"0.076663	0.138258	"
"0.0769686	0.13694	"
"0.0772741	0.135642	"
"0.0775797	0.13436	"
"0.0778853	0.133098	"
"0.0781908	0.131856	"
"0.0784964	0.13063	"
"0.078802	0.12942	"
"0.0791075	0.128228	"
"0.0794131	0.127053	"
"0.0797187	0.125894	"
"0.0800242	0.124752	"
"0.0803298	0.123628	"
"0.0806354	0.122515	"
"0.0809409	0.121421	"
"0.0812465	0.12034	"
"0.0815521	0.119275	"
"0.0818576	0.118223	"
"0.0821632	0.117187	"
"0.0824688	0.116163	"
"0.0827743	0.115154	"
"0.0830799	0.114159	"
"0.0833855	0.113177	"
"0.083691	0.112206	"
"0.0839966	0.11125	"
"0.0843022	0.110306	"
"0.0846077	0.109376	"
"0.0849133	0.108456	"
"0.0852189	0.107548	"
"0.0855244	0.106652	"
"0.08583	0.105768	"
"0.0861355	0.104896	"
"0.0864411	0.104033	"
"0.0867467	0.103183	"
"0.0870522	0.102345	"
"0.0873578	0.101516	"
"0.0876634	0.100698	"
"0.0879689	0.0998882	"
"0.0882745	0.099091	"
"0.0885801	0.0983033	"
"0.0888856	0.0975254	"
"0.0891912	0.096757	"
"0.0894968	0.0959983	"
"0.0898023	0.0952492	"
"0.0901079	0.0945073	"
"0.0904135	0.0937775	"
"0.090719	0.0930549	"
"0.0910246	0.092342	"
"0.0913302	0.0916363	"
"0.0916357	0.0909402	"
"0.0919413	0.0902537	"
"0.0922469	0.0895721	"
"0.0925524	0.0889025	"
"0.092858	0.0882377	"
"0.0931636	0.0875825	"
"0.0934691	0.086937	"
"0.0937747	0.0862963	"
"0.0940803	0.0856629	"
"0.0943858	0.085039	"
"0.0946914	0.0844224	"
"0.094997	0.083813	"
"0.0953025	0.0832085	"
"0.0956081	0.0826135	"
"0.0959136	0.0820234	"
"0.0962192	0.0814429	"
"0.0965248	0.0808673	"
"0.0968303	0.0802988	"
"0.0971359	0.0797376	"
"0.0974415	0.0791812	"
"0.097747	0.0786321	"
"0.0980526	0.0780901	"
"0.0983582	0.077553	"
"0.0986637	0.0770231	"
"0.0989693	0.076498	"
"0.0992749	0.0759802	"
"0.0995804	0.0754671	"
"0.099886	0.0749613	"
"0.100192	0.0744603	"
"0.100497	0.0739666	"
"0.100803	0.0734776	"
"0.101108	0.0729935	"
"0.101414	0.0725142	"
"0.101719	0.0720421	"
"0.102025	0.0715748	"
"0.102331	0.0711123	"
"0.102636	0.0706547	"
"0.102942	0.0702043	"
"0.103247	0.0697563	"
"0.103553	0.0693155	"
"0.103858	0.0688795	"
"0.104164	0.0684484	"
"0.104469	0.0680197	"
"0.104775	0.0675981	"
"0.105081	0.0671815	"
"0.105386	0.0667696	"
"0.105692	0.0663625	"
"0.105997	0.0659579	"
"0.106303	0.0655604	"
"0.106608	0.0651654	"
"0.106914	0.0647752	"
"0.10722	0.0643923	"
"0.107525	0.0640117	"
"0.107831	0.0636335	"
"0.108136	0.0632626	"
"0.108442	0.0628941	"
"0.108747	0.0625304	"
"0.109053	0.0621715	"
"0.109359	0.0618174	"
"0.109664	0.0614658	"
"0.10997	0.0611189	"
"0.110275	0.0607769	"
"0.110581	0.0604373	"
"0.110886	0.0601025	"
"0.111192	0.0597725	"
"0.111497	0.0594449	"
"0.111803	0.0591222	"
"0.112109	0.0588042	"
"0.112414	0.0584887	"
"0.11272	0.058178	"
"0.113025	0.0578697	"
"0.113331	0.0575662	"
"0.113636	0.0572675	"
"0.113942	0.0569713	"
"0.114248	0.0566798	"
"0.114553	0.0563908	"
"0.114859	0.0561066	"
"0.115164	0.0558248	"
"0.11547	0.0555478	"
"0.115775	0.0552732	"
"0.116081	0.0550034	"
"0.116387	0.0547385	"
"0.116692	0.0544759	"
"0.116998	0.0542158	"
"0.117303	0.0539605	"
"0.117609	0.05371	"
"0.117914	0.0534619	"
"0.11822	0.0532186	"
"0.118525	0.0529778	"
"0.118831	0.0527393	"
"0.119137	0.0525081	"
"0.119442	0.0522769	"
"0.119748	0.0520529	"
"0.120053	0.0518289	"
"0.120359	0.0516121	"
"0.120664	0.0513977	"
"0.12097	0.0511858	"
"0.121276	0.0509786	"
"0.121581	0.0507763	"
"0.121887	0.0505764	"
"0.122192	0.0503813	"
"0.122498	0.050191	"
"0.122803	0.0500031	"
"0.123109	0.0498201	"
"0.123415	0.0496394	"
"0.12372	0.049466	"
"0.124026	0.049295	"
"0.124331	0.0491264	"
"0.124637	0.048965	"
"0.124942	0.048806	"
"0.125248	0.0486519	"
"0.125554	0.0485025	"
"0.125859	0.048358	"
"0.126165	0.0482183	"
"0.12647	0.0480834	"
"0.126776	0.0479534	"
"0.127081	0.0478281	"
"0.127387	0.0477077	"
"0.127692	0.0475945	"
"0.127998	0.0474837	"
"0.128304	0.0473801	"
"0.128609	0.0472814	"
"0.128915	0.0471898	"
"0.12922	0.0471055	"
"0.129526	0.0470236	"
"0.129831	0.0469514	"
"0.130137	0.0468864	"
"0.130443	0.0468261	"
"0.130748	0.0467731	"
"0.131054	0.0467298	"
"0.131359	0.0466937	"
"0.131665	0.0466672	"
"0.13197	0.0466479	"
"0.132276	0.0466383	"
"0.132582	0.0466383	"
"0.132887	0.0466479	"
"0.133193	0.0466696	"
"0.133498	0.0467009	"
"0.133804	0.0467467	"
"0.134109	0.0468045	"
"0.134415	0.0468767	"
"0.13472	0.0469634	"
"0.135026	0.0470646	"
"0.135332	0.047185	"
"0.135637	0.0473247	"
"0.135943	0.0474837	"
"0.136248	0.0476667	"
"0.136554	0.0478715	"
"0.136859	0.0481051	"
"0.137165	0.0483677	"
"0.137471	0.0486639	"
"0.137776	0.0489963	"
"0.138082	0.0493721	"
"0.138387	0.0497912	"
"0.138693	0.0502657	"
"0.138998	0.0508004	"
"0.139304	0.0514025	"
"0.13961	0.0520842	"
"0.139915	0.0528597	"
"0.140221	0.0537413	"
"0.140526	0.0547505	"
"0.140832	0.0559018	"
"0.141137	0.0572242	"
"0.141443	0.0587416	"
"0.141748	0.0604758	"
"0.142054	0.0624533	"
"0.14236	0.0646813	"
"0.142665	0.0671429	"
"0.142971	0.0697948	"
"0.143276	0.0725431	"
"0.143582	0.0752552	"
"0.143887	0.0777601	"
"0.144193	0.0798846	"
"0.144499	0.081455	"
"0.144804	0.0823606	"
"0.14511	0.0825678	"
"0.145415	0.0821366	"
"0.145721	0.0812045	"
"0.146026	0.0799544	"
"0.146332	0.0785694	"
"0.146638	0.0772182	"
"0.146943	0.0760332	"
"0.147249	0.075101	"
"0.147554	0.0744651	"
"0.14786	0.0741472	"
"0.148165	0.0741424	"
"0.148471	0.0744362	"
"0.148776	0.0750143	"
"0.149082	0.075867	"
"0.149388	0.0769822	"
"0.149693	0.0783551	"
"0.149999	0.0799881	"
"0.150304	0.0818813	"
"0.15061	0.0840467	"
"0.150915	0.0864962	"
"0.151221	0.0892469	"
"0.151527	0.0923251	"
"0.151832	0.0957526	"
"0.152138	0.0995655	"
"0.152443	0.103802	"
"0.152749	0.108506	"
"0.153054	0.113733	"
"0.15336	0.11954	"
"0.153666	0.126	"
"0.153971	0.133192	"
"0.154277	0.141206	"
"0.154582	0.150149	"
"0.154888	0.160138	"
"0.155193	0.171302	"
"0.155499	0.18379	"
"0.155804	0.197758	"
"0.15611	0.213371	"
"0.156416	0.230797	"
"0.156721	0.250196	"
"0.157027	0.271693	"
"0.157332	0.295356	"
"0.157638	0.32115	"
"0.157943	0.348883	"
"0.158249	0.378126	"
"0.158555	0.408144	"
"0.15886	0.437833	"
"0.159166	0.465694	"
"0.159471	0.489932	"
"0.159777	0.50864	"
"0.160082	0.520117	"
"0.160388	0.523209	"
"0.160694	0.517585	"
"0.160999	0.503806	"
"0.161305	0.483202	"
"0.16161	0.457562	"
"0.161916	0.428791	"
"0.162221	0.398618	"
"0.162527	0.368443	"
"0.162833	0.339267	"
"0.163138	0.311737	"
"0.163444	0.286215	"
"0.163749	0.262842	"
"0.164055	0.241624	"
"0.16436	0.222471	"
"0.164666	0.205244	"
"0.164971	0.189781	"
"0.165277	0.175917	"
"0.165583	0.163483	"
"0.165888	0.152326	"
"0.166194	0.142302	"
"0.166499	0.133284	"
"0.166805	0.125152	"
"0.16711	0.117808	"
"0.167416	0.111161	"
"0.167722	0.105132	"
"0.168027	0.0996522	"
"0.168333	0.0946567	"
"0.168638	0.0900971	"
"0.168944	0.0859254	"
"0.169249	0.0821005	"
"0.169555	0.0785839	"
"0.169861	0.0753443	"
"0.170166	0.0723576	"
"0.170472	0.0695949	"
"0.170777	0.0670369	"
"0.171083	0.064662	"
"0.171388	0.0624557	"
"0.171694	0.0603988	"
"0.171999	0.0584815	"
"0.172305	0.0566895	"
"0.172611	0.0550131	"
"0.172916	0.0534426	"
"0.173222	0.0519661	"
"0.173527	0.0505812	"
"0.173833	0.0492757	"
"0.174138	0.0480449	"
"0.174444	0.0468839	"
"0.17475	0.045788	"
"0.175055	0.0447499	"
"0.175361	0.0437672	"
"0.175666	0.042835	"
"0.175972	0.0419487	"
"0.176277	0.0411081	"
"0.176583	0.040306	"
"0.176889	0.0395449	"
"0.177194	0.0388175	"
"0.1775	0.0381238	"
"0.177805	0.037459	"
"0.178111	0.0368255	"
"0.178416	0.0362209	"
"0.178722	0.0356381	"
"0.179027	0.0350817	"
"0.179333	0.034547	"
"0.179639	0.0340339	"
"0.179944	0.0335426	"
"0.18025	0.0330681	"
"0.180555	0.0326104	"
"0.180861	0.032172	"
"0.181166	0.0317481	"
"0.181472	0.0313411	"
"0.181778	0.0309461	"
"0.182083	0.0305655	"
"0.182389	0.030197	"
"0.182694	0.0298429	"
"0.183	0.0294985	"
"0.183305	0.0291637	"
"0.183611	0.0288409	"
"0.183917	0.0285302	"
"0.184222	0.0282267	"
"0.184528	0.0279329	"
"0.184833	0.0276462	"
"0.185139	0.0273692	"
"0.185444	0.0270995	"
"0.18575	0.0268369	"
"0.186055	0.0265816	"
"0.186361	0.0263335	"
"0.186667	0.0260927	"
"0.186972	0.0258566	"
"0.187278	0.0256278	"
"0.187583	0.0254038	"
"0.187889	0.025187	"
"0.188194	0.0249727	"
"0.1885	0.0247655	"
"0.188806	0.0245632	"
"0.189111	0.0243657	"
