8506,-1476,7512.9628,10.01408
8507,-4495,7512.894,10.013988
8508,-1793,7512.8252,10.013897
8509,-1140,7512.7565,10.013805
8510,-7731,7512.6877,10.013713
8511,-12850,7512.6189,10.013622
8512,-7813,7512.5501,10.01353
8513,314,7512.4814,10.013438
8514,1225,7512.4126,10.013347
8515,-1134,7512.3438,10.013255
8516,1436,7512.275,10.013163
8517,5213,7512.2063,10.013072
8518,3046,7512.1375,10.01298
8519,-1701,7512.0687,10.012888
8520,-2489,7511.9999,10.012797
8521,-1116,7511.9312,10.012705
8522,-1980,7511.8624,10.012613
8523,-3688,7511.7936,10.012522
8524,-3351,7511.7248,10.01243
8525,-1766,7511.6561,10.012338
8526,-330,7511.5873,10.012247
8527,1425,7511.5185,10.012155
8528,3788,7511.4497,10.012063
8529,5989,7511.381,10.011972
8530,6607,7511.3122,10.01188
8531,3862,7511.2434,10.011788
8532,-1640,7511.1747,10.011697
8533,-5524,7511.1059,10.011605
8534,-4914,7511.0371,10.011513
8535,-2295,7510.9683,10.011422
8536,-420,7510.8996,10.01133
8537,1657,7510.8308,10.011238
8538,4080,7510.762,10.011147
8539,4138,7510.6932,10.011055
8540,1478,7510.6245,10.010963
8541,-948,7510.5557,10.010872
8542,-2028,7510.4869,10.01078
8543,-2900,7510.4181,10.010688
8544,-3815,7510.3494,10.010597
8545,-4951,7510.2806,10.010505
8546,-6155,7510.2118,10.010413
8547,-3993,7510.143,10.010322
8548,3259,7510.0743,10.01023
8549,8505,7510.0055,10.010138
8550,4907,7509.9367,10.010047
8551,-1279,7509.8679,10.009955
8552,-600,7509.7992,10.009863
8553,3262,7509.7304,10.009772
8554,2494,7509.6616,10.00968
8555,517,7509.5928,10.009588
8556,1690,7509.5241,10.009497
8557,-707,7509.4553,10.009405
8558,-9069,7509.3865,10.009313
8559,-11214,7509.3177,10.009222
8560,-2469,7509.249,10.00913
8561,2387,7509.1802,10.009038
8562,-4544,7509.1114,10.008947
8563,-9263,7509.0426,10.008855
8564,-2516,7508.9739,10.008763
8565,3526,7508.9051,10.008672
8566,-522,7508.8363,10.00858
8567,-5202,7508.7675,10.008488
8568,-2507,7508.6988,10.008397
8569,1236,7508.63,10.008305
8570,1463,7508.5612,10.008213
8571,2571,7508.4924,10.008122
8572,4353,7508.4237,10.00803
8573,1370,7508.3549,10.007938
8574,-3172,7508.2861,10.007847
8575,-1290,7508.2173,10.007755
8576,4119,7508.1486,10.007663
8577,3944,7508.0798,10.007572
8578,-989,7508.011,10.00748
8579,-2653,7507.9422,10.007388
8580,154,7507.8735,10.007296
8581,1898,7507.8047,10.007205
8582,-75,7507.7359,10.007113
8583,-3529,7507.6671,10.007021
8584,-5277,7507.5984,10.00693
8585,-4074,7507.5296,10.006838
8586,-2410,7507.4608,10.006746
8587,-3874,7507.392,10.006655
8588,-6283,7507.3233,10.006563
8589,-3341,7507.2545,10.006471
8590,3924,7507.1857,10.00638
8591,6131,7507.1169,10.006288
8592,-317,7507.0482,10.006196
8593,-7657,7506.9794,10.006105
8594,-9069,7506.9106,10.006013
8595,-7092,7506.8419,10.005921
8596,-6319,7506.7731,10.00583
8597,-6156,7506.7043,10.005738
8598,-4193,7506.6355,10.005646
8599,-774,7506.5668,10.005555
8600,1970,7506.498,10.005463
8601,2500,7506.4292,10.005371
8602,1047,7506.3604,10.00528
8603,-316,7506.2917,10.005188
8604,67,7506.2229,10.005096
8605,1413,7506.1541,10.005005
8606,2423,7506.0853,10.004913
8607,3190,7506.0166,10.004821
8608,3306,7505.9478,10.00473
8609,1572,7505.879,10.004638
8610,-568,7505.8102,10.004546
8611,144,7505.7415,10.004455
8612,3191,7505.6727,10.004363
8613,4533,7505.6039,10.004271
8614,2951,7505.5351,10.00418
8615,947,7505.4664,10.004088
8616,-291,7505.3976,10.003996
8617,-1880,7505.3288,10.003905
8618,-4161,7505.26,10.003813
8619,-6168,7505.1913,10.003721
8620,-6620,7505.1225,10.00363
8621,-4506,7505.0537,10.003538
8622,-1744,7504.9849,10.003446
8623,-3248,7504.9162,10.003355
8624,-8882,7504.8474,10.003263
8625,-9854,7504.7786,10.003171
8626,-1427,7504.7098,10.00308
8627,6537,7504.6411,10.002988
